
Traditional Range Search 
Upper Point: (664.77,509.74)
Result Objects:
1066092 652.72 476.15 
1066175 652.91 504.08 
1065981 653.92 496.53 
1066177 654.01 503.06 
1014586 654.19 458.83 
1065982 654.38 492.25 
1014703 654.47 447.00 
1066174 654.47 506.93 
1066173 654.56 506.93 
1066176 654.56 504.28 
1065984 654.74 494.50 
1065983 654.74 494.50 
1066094 654.93 472.48 
1014587 655.39 460.05 
1014588 656.31 460.66 
1066682 656.86 508.15 
1014742 657.04 451.90 
1014743 657.04 451.90 
1014741 657.13 451.90 
1014739 657.13 452.10 
1066093 657.13 476.36 
1014740 657.13 451.90 
1014744 657.13 451.69 
1014589 657.13 459.85 
1014738 657.23 452.10 
1014737 657.23 452.10 
1014729 657.32 452.10 
1066688 657.32 502.24 
1066687 657.41 500.41 
1014725 657.59 448.23 
1014731 658.05 457.40 
1014732 658.33 457.40 
1066689 658.51 500.82 
1014735 658.61 456.18 
1066683 658.88 507.54 
1066690 659.07 502.85 
1014734 659.16 456.79 
1014662 659.34 463.92 
1066202 659.53 471.67 
1066201 659.53 471.67 
1014733 659.62 457.81 
1066692 659.89 491.24 
1066300 659.99 475.54 
1066684 660.54 505.50 
1066200 660.63 473.91 
1066299 661.00 479.41 
1066693 661.18 491.24 
1066298 661.82 483.69 
1066685 661.92 506.52 
1066691 661.92 506.52 
1066686 661.92 506.52 
1014726 662.10 446.80 
1014730 662.65 443.95 
1014736 662.84 450.88 
1066694 663.02 490.62 
1066536 663.39 464.94 
1066535 663.39 464.94 
1032581 663.48 446.19 
1066076 664.03 461.07 
1066247 664.31 449.65 
1066246 664.31 449.65 
1066310 664.40 487.97 
1032583 664.77 445.58 
1014479 641.14 436.00 
1014480 641.14 436.00 
1014483 642.24 433.35 
1014487 642.70 431.31 
1014488 642.70 429.68 
1014484 643.62 432.74 
1014477 643.62 437.63 
1014489 644.63 425.81 
1014585 645.27 421.93 
1014583 649.41 439.05 
1014581 649.60 421.52 
1014582 649.69 423.56 
1014707 650.70 440.89 
1014584 652.17 437.42 
1014708 654.01 441.70 
1014534 656.49 432.94 
1014727 657.50 442.32 
1014532 660.08 438.04 
1014533 660.08 438.44 
1014416 660.54 425.40 
1014414 660.54 425.40 
1014415 660.54 425.40 
1014728 661.46 442.72 
1032584 664.67 440.89 
1096816 591.67 458.62 
1096824 591.85 455.56 
1096823 591.95 455.56 
1096828 591.95 454.14 
1096827 592.04 454.14 
1096829 592.77 453.93 
1096579 592.77 469.43 
1096578 592.77 469.63 
1096830 593.42 448.84 
1096818 594.24 458.21 
1096819 594.34 458.42 
1096817 594.34 459.44 
1096820 594.61 458.42 
1096821 594.89 458.01 
1108911 595.26 492.46 
1108912 595.35 492.46 
1108914 595.44 491.24 
1108913 595.44 491.03 
1096580 595.81 468.41 
1096826 596.08 456.99 
1096825 596.18 456.99 
1014612 599.30 454.34 
1014613 603.07 455.16 
1014691 606.01 446.80 
1014690 606.29 449.25 
1014603 612.73 459.85 
1014607 612.73 459.85 
1014602 612.73 459.85 
1014608 612.73 459.85 
1014611 612.73 459.85 
1014604 612.73 459.85 
1014601 612.73 459.85 
1014609 612.73 459.85 
1014610 612.73 459.85 
1014599 612.82 460.05 
1014605 612.82 459.85 
1014606 612.82 459.85 
1014600 612.82 459.85 
1014696 619.16 459.44 
1108819 624.77 477.17 
1108825 625.14 487.97 
1014504 626.15 450.67 
1014418 629.55 443.13 
1014417 630.47 444.56 
1014561 630.47 463.51 
1014568 630.47 463.51 
1014557 630.65 465.55 
1014556 630.75 465.55 
1014558 630.84 465.55 
1014569 631.57 456.99 
1014570 631.57 456.99 
1014567 631.67 456.79 
1108820 632.68 472.28 
1108826 632.86 498.57 
1014555 633.05 468.41 
1014559 634.15 465.55 
1014560 634.15 465.55 
1014563 634.24 459.23 
1014408 634.24 450.06 
1014565 634.70 462.29 
1014522 634.70 445.98 
1014528 634.88 445.78 
1014566 634.88 462.29 
1014527 634.98 446.19 
1014512 635.07 445.98 
1014515 635.07 443.33 
1014514 635.16 443.54 
1014407 635.25 453.12 
1014513 635.44 446.80 
1014518 635.62 443.54 
1014564 635.71 459.64 
1014451 635.99 444.56 
1108904 635.99 500.41 
1014453 635.99 443.13 
1108905 635.99 500.41 
1014562 636.17 463.72 
1014385 636.45 447.00 
1014384 636.54 447.00 
1108898 636.63 491.24 
1014461 636.63 443.54 
1108899 636.63 491.24 
1108893 636.63 495.11 
1108902 636.63 491.24 
1108895 636.63 491.24 
1108903 636.63 491.24 
1108897 636.63 491.24 
1108896 636.63 491.24 
1108900 636.63 491.24 
1108901 636.63 491.24 
1108894 636.63 491.44 
1014711 636.82 452.51 
1014710 637.09 456.18 
1014724 637.09 456.18 
1014722 637.64 452.10 
1014712 637.92 451.08 
1014718 637.92 450.88 
1014713 637.92 451.08 
1014715 637.92 451.08 
1014714 637.92 451.08 
1108892 638.56 485.12 
1014719 638.84 457.81 
1108848 640.68 494.50 
1108883 641.14 505.50 
1014716 641.50 450.88 
1108874 642.06 470.65 
1014720 642.06 460.86 
1108876 642.06 470.65 
1108873 642.06 470.65 
1108868 642.06 473.71 
1108875 642.06 470.65 
1108869 642.15 473.71 
1108850 642.24 492.87 
1108849 642.24 492.87 
1108866 642.24 493.07 
1108851 642.24 492.87 
1108871 642.33 477.37 
1014717 642.33 451.49 
1108872 642.42 475.34 
1014721 642.98 460.05 
1108864 643.62 491.44 
1108865 643.71 491.44 
1108863 643.71 491.24 
1108856 643.71 491.44 
1108854 643.71 491.64 
1108860 643.71 491.44 
1108852 643.71 491.64 
1108861 643.71 491.44 
1108853 643.71 491.64 
1108859 643.80 491.44 
1108857 643.80 491.44 
1108858 643.80 491.44 
1108855 643.80 491.44 
1108862 643.80 491.44 
1014653 644.26 456.18 
1108870 644.45 478.19 
1014654 644.72 453.93 
1014650 645.64 456.38 
1014649 645.73 456.38 
1066643 645.83 486.95 
1065952 645.92 483.29 
1066697 646.19 490.62 
1014651 646.47 450.06 
1066663 647.11 488.99 
1066665 647.11 488.99 
1066666 647.11 488.99 
1066664 647.11 488.99 
1066661 647.20 488.99 
1066667 647.20 488.99 
1066662 647.20 488.99 
1066699 647.48 506.32 
1065953 647.76 481.04 
1066698 647.85 508.97 
1066659 648.03 485.53 
1065955 648.22 478.60 
1066644 648.40 487.36 
1066671 648.40 487.36 
1066668 648.40 487.16 
1066655 648.49 486.55 
1066647 648.49 487.36 
1014709 648.49 461.68 
1066670 648.49 487.36 
1066414 648.49 474.52 
1014723 648.49 461.68 
1066656 648.49 486.55 
1066415 648.49 474.52 
1066669 648.49 487.16 
1066648 648.58 487.36 
1066651 648.58 487.16 
1066654 648.58 487.36 
1066658 648.58 486.55 
1066645 648.58 487.36 
1066657 648.58 486.55 
1066646 648.58 487.36 
1066649 648.58 487.36 
1065954 648.58 479.82 
1066650 648.68 487.16 
1066653 648.68 487.16 
1066652 648.68 487.36 
1014648 649.04 458.83 
1014706 649.14 444.15 
1014652 649.96 450.06 
1014590 650.15 460.66 
1066413 650.15 474.52 
1065956 650.15 479.62 
1014704 650.79 446.19 
1066660 650.97 487.16 
1014702 651.53 450.88 
1066493 651.62 485.32 
1066496 651.62 485.12 
1066486 651.62 485.32 
1066487 651.62 485.32 
1066485 651.62 485.32 
1066492 651.62 485.12 
1066484 651.62 487.36 
1066490 651.62 485.12 
1066495 651.62 485.12 
1066483 651.62 485.32 
1066489 651.62 485.12 
1066488 651.62 485.12 
1066491 651.62 485.12 
1066494 652.08 481.66 
1066172 652.26 506.11 
1066178 652.54 502.24 
1014705 652.63 445.58 
1066482 652.63 486.34 
1014591 599.76 422.54 
1014596 603.44 431.31 
1014592 603.71 430.70 
1014593 604.45 429.88 
1014594 604.54 428.66 
1014595 604.54 428.66 
1014450 607.76 422.75 
1014448 608.04 423.97 
1014449 608.13 426.21 
1014503 608.13 438.24 
1014502 608.13 438.24 
1014446 608.96 425.81 
1014444 609.05 429.68 
1014447 609.05 425.81 
1014445 609.05 426.62 
1014501 611.99 437.63 
1014663 615.67 432.74 
1014473 617.51 436.40 
1014472 617.51 436.61 
1014475 623.39 439.67 
1014537 623.48 430.70 
1014474 623.57 442.11 
1014476 623.67 439.46 
1014535 624.22 434.16 
1014536 624.22 434.16 
1014411 625.41 425.40 
1014413 625.69 426.01 
1014409 625.78 425.81 
1014410 625.87 425.60 
1014661 626.43 434.77 
1014659 627.99 435.39 
1014660 631.85 431.31 
1014524 633.23 441.70 
1014523 633.32 441.30 
1014520 633.32 441.91 
1014701 633.60 424.38 
1014700 634.79 427.84 
1014526 634.79 441.30 
1014699 634.79 427.84 
1014525 635.07 441.30 
1014517 635.16 442.93 
1014516 635.25 442.93 
1014521 635.25 442.32 
1014519 635.34 440.48 
1014464 635.44 436.61 
1014454 635.71 442.72 
1014452 635.71 442.72 
1014455 635.80 442.72 
1014456 635.80 442.52 
1014465 635.90 435.79 
1014485 636.08 427.64 
1014471 636.26 437.63 
1014468 636.26 440.28 
1014469 636.26 440.28 
1014458 636.45 442.93 
1014459 636.45 442.93 
1014460 636.45 442.52 
1014457 636.45 442.93 
1014387 636.54 440.89 
1014466 636.54 436.40 
1014462 636.72 442.72 
1014388 636.72 442.32 
1014390 636.72 442.32 
1014389 636.72 442.32 
1014467 637.46 436.61 
1014391 637.92 443.13 
1014393 637.92 441.91 
1014392 638.01 442.72 
1014394 638.01 441.30 
1014395 638.65 441.30 
1014493 638.84 427.44 
1014492 638.93 422.75 
1014494 639.02 427.64 
1014470 639.21 438.04 
1014496 639.67 427.23 
1014495 639.85 427.23 
1014478 639.85 436.40 
1014486 640.22 430.09 
1014482 640.49 433.35 
1014481 640.58 432.53 
1027649 576.87 499.80 
1027650 576.87 496.53 
1096679 577.42 488.99 
1027654 577.42 490.83 
1027651 577.51 497.15 
1096680 578.06 486.55 
1027653 578.61 494.50 
1096681 579.35 483.29 
1027652 580.45 497.35 
1108877 581.65 504.08 
1108919 582.48 471.67 
1108909 590.84 470.24 
1108910 590.84 470.24 
1096648 582.38 436.00 
1096775 575.86 438.65 
1096573 586.52 440.07 
1096574 586.52 440.07 
1096576 586.43 440.07 
1096575 586.43 440.07 
1096572 582.75 441.09 
1096577 582.38 442.93 
1096780 577.14 443.54 
1096836 576.04 447.82 
1096646 588.08 452.71 
1096647 586.61 452.91 
1096645 582.29 453.73 
1096643 586.24 454.95 
1096641 590.38 455.56 
1096822 590.66 455.56 
1096644 587.72 456.38 
1096642 582.84 458.21 
1096815 590.93 458.83 
1096853 577.79 459.03 
1096852 577.42 459.03 
1096795 578.98 461.07 
1096794 578.52 461.88 
1096796 578.43 462.49 
1096790 576.41 462.90 
1096793 578.43 463.31 
1096791 578.34 463.92 
1096787 578.25 464.13 
1096792 577.88 464.13 
1096789 577.51 467.18 
1096797 577.42 468.00 
1096788 578.89 469.02 
Complementary Objects:
Statistics
pload:	 8	pwrite:	 0	cload:	 0	cwrite:	 0	acctime:	 0.000000	time: 0.062000

Traditional Range Search 
Point: (425.05,384.74)
Range: 58.77
Result Objects:
1014056 480.60 378.92 
1014058 480.88 379.94 
1014059 480.97 379.94 
1014060 480.88 380.15 
1014055 481.70 380.76 
1014300 482.99 390.75 
1014301 479.13 395.03 
1014302 479.13 395.03 
1013535 480.69 399.10 
1013534 479.68 399.10 
1013971 475.27 406.24 
1013974 475.27 406.24 
1013972 475.27 406.24 
1013976 475.17 406.24 
1013973 475.27 406.24 
1013975 475.17 406.24 
1013968 472.60 409.50 
1013970 472.32 409.91 
1013969 472.51 409.91 
1013967 472.05 410.52 
1013966 471.68 411.94 
1013965 471.59 413.58 
1014317 470.30 415.41 
1014318 470.95 415.61 
1014319 471.50 416.23 
Complementary Objects:
Statistics
pload:	 6	pwrite:	 0	cload:	 0	cwrite:	 0	acctime:	 0.000000	time: 0.018000

Traditional Window Search 
Lower Point: (37.06,125.34)
Upper Point: (124.22,212.50)
Result Objects:
Complementary Objects:
Statistics
pload:	 3	pwrite:	 0	cload:	 0	cwrite:	 0	acctime:	 0.000000	time: 0.009000

Traditional Window Search 
Lower Point: (181.09,439.00)
Upper Point: (255.96,513.87)
Result Objects:
Complementary Objects:
Statistics
pload:	 3	pwrite:	 0	cload:	 0	cwrite:	 0	acctime:	 0.000000	time: 0.010000

Traditional Range Search 
Point: (791.94,470.36)
Range: 47.36
Result Objects:
1043529 823.37 503.67 
1043724 825.40 500.82 
1043794 827.51 498.57 
1043795 828.06 497.35 
1044418 832.38 494.90 
1044347 808.29 497.35 
1044337 808.29 497.96 
1044323 808.29 498.17 
1044327 808.39 498.17 
1044329 808.39 498.17 
1044319 808.39 498.37 
1044321 808.39 498.37 
1044325 808.39 498.37 
1044320 808.39 498.37 
1044330 808.39 498.17 
1044328 808.39 498.17 
1044324 808.39 498.17 
1044332 808.39 497.96 
1044322 808.39 498.17 
1044331 808.39 497.96 
1044348 808.39 496.94 
1044318 808.39 498.37 
1044352 808.48 496.13 
1044354 808.48 496.13 
1044351 808.48 496.13 
1044353 808.48 496.13 
1044355 808.48 496.13 
1044334 808.48 498.17 
1044349 808.48 496.33 
1044350 808.48 496.33 
1044326 808.48 498.37 
1044333 808.48 498.17 
1044316 808.48 498.37 
1044346 808.48 497.55 
1044317 808.48 498.37 
1044336 808.57 498.17 
1044338 808.57 498.17 
1044335 808.57 497.96 
1044339 808.66 498.37 
1044358 808.66 497.76 
1043334 808.85 503.47 
1044342 809.21 498.57 
1044340 809.21 497.76 
1044341 809.21 498.37 
1043335 809.21 500.00 
1044357 809.30 495.92 
1044356 809.67 496.74 
1044344 809.76 498.37 
1044343 809.76 498.57 
1044370 809.86 496.53 
1044371 809.86 496.53 
1044367 809.86 496.53 
1044369 809.86 496.53 
1044364 809.86 496.33 
1044368 809.86 496.53 
1044366 809.86 496.53 
1044365 809.95 496.33 
1044363 809.95 496.94 
1044345 810.22 498.37 
1044362 810.22 497.15 
1044360 810.32 496.53 
1044359 810.59 497.55 
1044361 810.78 495.72 
1044388 811.33 497.96 
1044390 811.33 496.33 
1044389 811.33 496.94 
1043333 811.60 505.30 
1044393 811.79 495.11 
1043332 811.79 504.48 
1044399 811.88 494.70 
1044398 811.97 494.50 
1044395 811.97 494.70 
1044401 811.97 494.50 
1044396 811.97 494.70 
1044391 812.06 496.53 
1044403 812.16 494.70 
1044404 812.16 494.70 
1044392 812.61 497.55 
1043336 812.80 499.18 
1044402 812.89 494.90 
1043373 815.74 505.50 
1043796 816.38 497.76 
1043802 816.84 507.13 
1043374 817.12 505.71 
1043803 817.21 506.32 
1043743 817.30 507.54 
1043731 817.58 508.15 
1043744 817.58 506.32 
1043732 817.76 509.78 
1043746 817.95 505.71 
1043375 817.95 505.71 
1043734 818.32 509.17 
1043745 818.50 507.95 
1043742 818.78 505.91 
1043741 818.87 505.91 
1043740 818.87 506.11 
1043735 818.87 508.56 
1043377 819.05 505.50 
1043376 819.33 505.50 
1043739 819.42 508.76 
1043524 819.42 505.50 
1043749 819.60 506.52 
1043747 819.60 507.34 
1043413 819.60 495.92 
1043748 819.60 506.32 
1043750 819.97 506.73 
1043530 820.06 505.50 
1043517 820.15 504.89 
1043414 820.15 495.31 
1043516 820.25 504.89 
1043728 820.43 506.32 
1043417 820.43 495.92 
1043415 820.43 495.92 
1043416 820.43 495.92 
1043730 820.52 506.32 
1043729 820.52 506.11 
1043525 820.71 500.00 
1043520 820.71 501.43 
1043519 820.89 502.85 
1043518 821.07 505.30 
1043727 821.17 507.54 
1043521 821.44 502.65 
1043523 821.63 500.41 
1043526 821.63 498.78 
1043527 821.99 499.39 
1043522 821.99 501.02 
1043528 822.91 503.26 
1031638 817.67 479.21 
1031647 817.03 479.21 
1030798 813.90 479.21 
1030799 810.41 479.41 
1030790 811.42 479.41 
1030791 811.33 479.41 
1031478 808.75 479.41 
1030789 811.79 479.41 
1030808 810.78 479.41 
1030736 819.51 479.41 
1031669 817.76 479.62 
1030730 818.96 479.62 
1031643 814.73 479.62 
1030797 813.17 479.62 
1032034 809.49 479.82 
1030796 812.25 479.82 
1072218 822.91 479.82 
1032035 810.22 479.82 
1030735 819.14 479.82 
1030738 819.97 479.82 
1030737 819.97 479.82 
1030794 811.05 479.82 
1030788 811.60 479.82 
1030787 811.24 479.82 
1031639 817.21 480.02 
1030743 821.81 480.02 
1030724 820.06 480.23 
1031640 816.75 480.23 
1031636 814.27 480.23 
1031637 814.82 480.23 
1030725 819.33 480.43 
1030726 819.33 480.43 
1031641 816.75 480.43 
1030785 813.72 480.43 
1031390 817.58 480.64 
1032129 818.50 480.64 
1032130 818.50 480.64 
1032131 818.50 480.64 
1030807 810.68 480.64 
1031391 817.58 480.64 
1031385 816.20 480.64 
1032148 821.81 481.04 
1030784 813.44 481.04 
1031383 815.65 481.04 
1031389 818.04 481.04 
1032128 818.41 481.25 
1031395 815.83 481.25 
1031387 816.11 481.25 
1030782 813.35 481.25 
1031388 817.03 481.45 
1032147 821.63 481.45 
1030783 813.81 481.66 
1030781 813.35 481.66 
1030780 814.09 481.66 
1032132 819.05 481.66 
1031386 816.57 481.66 
1032127 818.78 481.66 
1030786 813.72 481.66 
1031394 818.32 481.66 
1030779 813.53 481.66 
1031393 818.22 481.66 
1031384 815.56 481.86 
1030778 813.35 481.86 
1032133 819.51 481.86 
1031392 818.04 482.06 
1072235 822.45 482.06 
1030777 813.44 482.06 
1031372 814.45 482.27 
1032144 820.80 482.27 
1032146 821.63 482.27 
1032145 821.72 482.27 
1031380 817.86 482.47 
1031371 814.18 482.67 
1032126 819.60 482.67 
1032138 820.25 482.67 
1032143 821.63 482.67 
1031379 817.12 482.67 
1030775 813.63 482.67 
1031378 817.86 482.88 
1031382 818.04 482.88 
1032123 818.96 482.88 
1072227 822.82 482.88 
1031375 814.91 483.08 
1072225 823.10 483.08 
1032137 820.15 483.08 
1072228 822.45 483.29 
1032136 821.17 483.29 
1031370 814.27 483.49 
1032135 820.71 483.69 
1031381 817.49 483.69 
1072226 822.73 483.69 
1031377 817.30 484.10 
1032125 819.23 484.10 
1030774 813.44 484.10 
1032142 821.72 484.51 
1031374 815.37 484.51 
1031376 816.20 484.51 
1032139 821.44 484.51 
1030776 813.81 484.51 
1043640 822.91 484.71 
1030773 813.81 484.71 
1031373 815.37 484.92 
1032140 821.72 484.92 
1032141 821.81 484.92 
1032124 819.97 484.92 
1032134 821.26 485.12 
1030772 812.52 485.12 
1031369 817.03 485.12 
1044184 816.02 485.32 
1043440 811.88 485.53 
1043405 820.71 485.53 
1043411 821.07 485.53 
1044186 816.94 485.73 
1043430 812.16 485.73 
1043406 821.26 485.94 
1044180 813.99 485.94 
1043407 821.17 485.94 
1043412 821.07 485.94 
1043439 811.33 485.94 
1044185 816.38 486.14 
1043429 812.34 486.14 
1043631 823.19 486.55 
1043632 823.19 486.55 
1043428 812.80 486.75 
1044183 815.83 487.36 
1043408 821.63 487.36 
1044181 815.19 487.36 
1043401 818.96 487.36 
1044182 815.47 487.36 
1043431 810.87 487.57 
1043403 820.52 487.57 
1043419 811.51 487.77 
1043629 822.36 487.77 
1043398 819.79 487.77 
1043404 821.17 487.77 
1043432 810.13 487.97 
1044177 816.66 487.97 
1043402 820.71 488.18 
1043425 812.80 488.18 
1043426 813.07 488.18 
1043433 810.68 488.18 
1044179 817.21 488.38 
1044178 815.92 488.38 
1043420 811.33 488.38 
1043418 811.14 488.38 
1043423 812.61 488.59 
1044175 815.10 488.59 
1043424 812.25 488.79 
1043399 819.69 488.99 
1043397 817.95 488.99 
1043421 811.51 488.99 
1043396 818.13 488.99 
1044176 814.55 488.99 
1043628 822.36 489.20 
1044196 814.18 489.20 
1043427 812.89 489.40 
1043422 811.14 489.40 
1044174 813.53 489.60 
1043395 818.68 489.60 
1043391 808.20 489.81 
1043392 808.20 489.81 
1043393 808.20 489.81 
1043400 819.60 490.01 
1044188 814.27 490.42 
1043438 810.96 490.42 
1043647 821.90 490.42 
1043437 811.33 490.42 
1043409 820.98 490.42 
1044192 815.10 490.42 
1044190 814.82 490.42 
1044191 814.64 490.42 
1044193 815.47 490.62 
1044195 816.84 490.62 
1044194 816.84 490.62 
1043434 809.21 490.62 
1043410 820.06 490.62 
1043435 809.58 491.03 
1043436 810.59 491.24 
1044187 813.26 491.24 
1044189 814.09 491.44 
1043648 823.28 491.44 
1044384 809.58 491.64 
1044386 809.21 491.85 
1044385 809.12 491.85 
1044387 810.32 491.85 
1044417 812.89 492.05 
1044416 811.24 492.66 
1044415 811.33 492.66 
1044414 812.80 492.66 
1044411 812.34 493.48 
1044413 812.34 493.48 
1044412 812.34 493.48 
1044410 812.16 494.09 
