
Traditional Range Search 
1092889 430.97 259.49 
1089130 431.58 253.60 
1062638 432.46 258.88 
1062127 432.50 256.41 
1039069 377.47 206.02 
1011754 377.53 233.00 
1099093 377.62 222.41 
1040822 377.81 220.86 
1000893 378.05 220.15 
1025595 378.08 236.11 
1077003 378.48 234.07 
1078717 378.60 230.19 
1036191 378.88 219.24 
1062259 379.03 228.45 
1097205 379.03 238.43 
1005387 379.18 218.38 
1067121 379.55 203.95 
1076410 379.55 221.13 
1077584 380.07 237.43 
1042041 380.13 215.58 
1035391 380.46 251.77 
1043464 380.55 213.68 
1016553 380.58 205.72 
1008857 380.74 225.52 
1023263 380.80 228.42 
1070343 380.89 219.88 
1063258 381.07 208.68 
1069870 381.10 229.92 
1086548 381.16 238.34 
1098912 381.20 217.41 
1076222 381.44 241.70 
1061984 381.65 233.09 
1050412 381.65 221.37 
1032588 381.74 232.15 
1069909 381.84 236.63 
1085407 382.17 250.40 
1014037 382.69 218.87 
1097367 383.36 211.36 
1097097 383.36 246.37 
1012181 383.64 232.88 
1076126 384.03 217.96 
1029153 384.16 208.92 
1037883 384.49 228.58 
1030988 384.55 249.08 
1058202 384.67 204.28 
1092615 384.70 237.46 
1010903 384.77 208.65 
1044458 384.98 230.68 
1040920 384.98 229.83 
1060159 385.01 228.55 
1062949 385.04 212.83 
1035328 385.22 219.18 
1008788 385.44 225.98 
1057966 385.74 205.66 
1007775 385.77 210.45 
1050874 385.89 204.59 
1081634 386.11 219.06 
1027017 386.44 212.28 
1031470 386.51 204.41 
1009014 386.93 208.50 
1016416 387.02 247.71 
1072706 387.24 204.93 
1022695 387.73 213.50 
1059501 387.82 238.68 
1041252 388.00 246.95 
1033719 388.52 210.42 
1087089 388.64 203.52 
1080053 388.98 243.01 
1078240 389.01 237.27 
1035678 389.13 207.06 
1012218 389.47 217.56 
1062836 389.89 209.78 
1025281 390.56 225.52 
1072548 390.66 245.91 
1088736 390.69 236.42 
1054825 391.48 211.55 
1097636 391.48 240.05 
1028854 391.60 245.73 
1094846 391.60 237.27 
1037322 391.66 244.57 
1098301 391.66 203.83 
1040558 391.69 210.24 
1040543 392.15 222.56 
1090160 392.18 235.84 
1029184 392.52 207.03 
1050796 392.55 207.55 
1027732 392.58 210.91 
1062540 392.85 237.12 
1094756 393.16 206.36 
1057139 393.49 242.65 
1062455 393.62 212.71 
1047330 393.95 237.03 
1014271 394.26 248.81 
1021256 394.29 237.70 
1041436 394.44 237.82 
1020750 394.59 242.98 
1038775 394.71 206.42 
1072432 394.71 238.13 
1098559 394.81 220.15 
1095751 394.90 207.95 
1091923 394.99 222.47 
1014178 395.05 220.70 
1058987 395.84 219.51 
1016120 395.94 248.72 
1050803 396.06 209.38 
1054162 396.39 249.51 
1089677 396.45 223.51 
1072355 396.61 218.54 
1003768 396.67 228.42 
1015228 396.85 251.71 
1071142 397.09 236.45 
1036634 397.25 212.83 
1031931 397.34 231.26 
1082908 397.43 209.78 
1045701 397.71 246.80 
1008179 397.71 234.07 
1093179 397.77 241.52 
1094635 398.19 223.05 
1062594 398.28 223.72 
1018918 398.32 237.70 
1073311 398.53 234.68 
1029500 398.53 228.49 
1093195 398.77 212.07 
1088007 398.93 206.05 
1041489 398.96 238.95 
1088803 399.11 214.97 
1065776 399.11 214.72 
1060808 399.29 230.16 
1040164 399.48 214.94 
1008467 399.60 222.87 
1056510 399.75 232.45 
1056195 399.96 241.85 
1083835 400.51 224.37 
1077443 400.67 244.35 
1079184 401.00 237.18 
1076617 401.06 236.30 
1000059 401.06 252.17 
1038960 401.86 204.86 
1052387 402.07 214.36 
1040570 402.53 203.95 
1051858 402.53 246.58 
1079550 402.56 242.07 
1035949 403.17 248.29 
1038739 403.32 220.98 
1053569 403.59 219.21 
1042596 403.78 246.28 
1029643 403.78 206.85 
1020282 404.48 235.93 
1099657 378.23 256.41 
1039493 378.51 258.33 
1075539 379.61 253.02 
1000372 382.35 258.73 
1075248 382.78 259.06 
1085926 382.97 256.35 
1025363 383.24 256.77 
1068603 384.92 256.59 
1082337 386.26 254.27 
1099576 386.29 259.61 
1021086 386.78 256.84 
1080644 389.37 254.79 
1055954 389.50 258.30 
1001152 390.50 257.66 
1075709 390.84 257.97 
1037786 392.67 258.03 
1074961 393.13 254.21 
1030585 394.65 253.81 
1097391 395.66 257.93 
1003637 397.09 260.96 
1011066 397.58 255.58 
1041940 398.99 259.00 
1011809 399.66 254.27 
1082690 399.84 256.77 
Complementary Objects:
Statistics
pload:	 8	pwrite:	 0	cload:	 0	cwrite:	 0	acctime:	 0.000000	time: 0.025000

Traditional Window Search 
Lower Point: (606.32,136.05)
Upper Point: (675.71,205.44)
Result Objects:
1075607 656.49 191.56 
1057974 657.53 196.87 
1091570 660.43 195.95 
1090628 660.49 199.01 
1017765 660.58 200.56 
1067975 661.44 198.18 
1022921 661.47 195.80 
1065066 661.90 192.05 
1035866 662.17 188.87 
1023760 662.20 192.72 
1018517 665.47 193.18 
1017347 665.62 192.99 
1021995 666.44 200.53 
1024595 666.93 201.81 
1069159 667.14 189.09 
1057078 667.30 193.08 
1069610 667.39 196.01 
1090949 667.45 194.58 
1002163 667.60 192.11 
1060398 667.94 190.43 
1063524 669.01 204.53 
1018723 669.04 201.66 
1014842 669.04 193.33 
1029684 669.71 202.91 
1001790 671.08 203.64 
1002812 671.17 197.17 
1045495 671.84 199.77 
1060752 672.67 201.48 
1020516 674.16 194.92 
1004666 674.53 201.90 
1060456 675.45 194.55 
1070470 668.64 136.23 
1075413 674.13 136.47 
1005172 651.61 136.66 
1032302 635.74 136.75 
1058911 626.40 136.96 
1070940 626.98 137.15 
1056737 630.58 137.51 
1050429 639.40 137.63 
1028019 646.91 138.18 
1088669 645.81 138.76 
1045575 662.41 138.79 
1035890 626.19 139.13 
1033128 643.71 139.19 
1060888 664.98 139.31 
1074667 648.93 139.31 
1050101 657.41 139.56 
1001512 655.98 139.59 
1080425 647.46 139.89 
1059152 672.24 140.20 
1068845 635.16 140.32 
1069781 642.43 140.32 
1039808 673.00 140.38 
1036751 651.58 140.41 
1040324 668.91 140.44 
1026075 671.81 140.47 
1050823 662.23 140.47 
1088702 666.69 140.50 
1035071 672.00 140.53 
1061044 631.74 140.69 
1097178 674.59 140.75 
1067864 642.12 140.84 
1000719 664.00 141.02 
1060269 658.87 141.08 
1025715 629.43 141.57 
1058030 674.50 141.69 
1039965 661.53 141.88 
1022377 674.80 142.15 
1089690 663.42 142.21 
1076919 675.60 142.27 
1078070 663.36 142.88 
1089578 650.79 143.77 
1060836 647.64 143.95 
1094760 649.81 144.01 
1038595 641.78 144.10 
1033154 646.42 144.59 
1094045 636.44 144.65 
1006622 665.86 144.99 
1036997 655.40 145.05 
1015340 650.48 145.11 
1079498 639.40 145.57 
1091647 628.39 145.63 
1092750 630.74 145.66 
1013877 657.47 145.81 
1026853 660.10 146.18 
1006470 656.68 146.30 
1093403 670.44 146.33 
1028820 671.05 146.55 
1045177 626.40 146.70 
1022664 664.31 146.79 
1096723 641.78 146.88 
1053056 637.63 147.34 
1067825 631.96 147.58 
1065143 643.98 147.77 
1098639 626.46 147.77 
1079577 635.68 148.22 
1063856 646.03 148.96 
1014866 663.06 149.41 
1030483 649.75 149.57 
1011392 643.31 149.63 
1087859 642.58 149.69 
1005979 672.64 150.09 
1024708 657.47 150.09 
1047546 635.41 150.12 
1067268 665.89 150.27 
1018159 673.31 150.30 
1079446 653.56 150.33 
1012394 640.59 150.48 
1064873 667.27 150.51 
1010673 630.00 150.73 
1069061 641.91 150.73 
1085452 627.78 150.91 
1058149 668.76 150.97 
1031834 653.66 151.46 
1082113 644.13 151.79 
1003671 638.89 152.28 
1055573 665.65 152.80 
1056019 663.21 153.11 
1022007 666.23 153.17 
1075802 647.64 153.35 
1057861 666.41 153.38 
1069446 654.79 153.41 
1097750 667.72 153.66 
1012753 650.33 153.72 
1042206 638.43 153.84 
1094897 675.23 153.99 
1094700 645.29 154.33 
1038406 662.96 154.45 
1065562 628.33 154.63 
1096782 637.66 154.63 
1090480 657.75 154.79 
1053834 663.45 154.94 
1027383 664.64 155.24 
1066065 642.88 155.61 
1001288 650.85 156.01 
1063044 659.67 156.16 
1098840 670.93 156.25 
1079767 629.85 156.28 
1039664 661.53 156.43 
1024582 635.71 156.59 
1079104 674.26 157.50 
1000468 657.87 157.65 
1017689 660.61 158.02 
1029113 650.88 158.57 
1089039 667.88 159.00 
1051110 638.64 159.21 
1014351 660.31 159.21 
1041831 639.10 159.24 
1035348 635.62 160.43 
1020050 632.17 160.55 
1069174 641.39 160.71 
1091011 646.30 161.04 
1091074 650.05 161.10 
1030983 652.83 161.41 
1023666 656.37 161.44 
1043699 658.36 161.80 
1034198 631.29 161.90 
1062325 674.22 162.32 
1076037 646.97 162.63 
1007784 675.26 162.96 
1003176 667.27 162.99 
1069508 630.25 163.12 
1028924 673.83 163.30 
1034287 650.63 163.30 
1087861 655.61 163.39 
1008250 668.95 163.45 
1032549 651.25 163.57 
1058243 635.04 163.57 
1027395 633.06 163.57 
1049023 638.79 163.60 
1076949 673.37 163.67 
1007111 626.89 163.76 
1009801 655.27 163.82 
1039551 674.74 163.94 
1091619 640.87 164.28 
1000819 630.86 164.37 
1033995 638.00 164.52 
1015137 642.67 165.07 
1061333 671.75 165.34 
1009166 644.68 165.71 
1007290 645.57 165.80 
1049936 626.92 165.83 
1058954 627.56 165.86 
1085161 629.24 165.86 
1009236 673.58 166.20 
1040803 652.65 166.35 
1094855 636.29 166.44 
1056760 665.16 166.81 
1017798 661.68 166.99 
1092214 634.92 166.99 
1042308 653.99 167.02 
1036911 645.60 167.30 
1026190 657.04 167.36 
1005747 645.69 167.45 
1018834 668.91 167.82 
1059938 636.26 168.12 
1013040 643.95 168.18 
1039321 634.67 168.52 
1077154 668.09 168.70 
1054368 629.33 168.79 
1032472 664.92 169.01 
1061737 638.24 169.19 
1034632 647.46 169.19 
1036147 629.97 169.37 
1096084 628.02 169.43 
1067185 674.53 169.68 
1017877 627.99 170.26 
1068146 669.01 170.41 
1051643 673.86 170.47 
1009962 647.16 170.53 
1067609 652.77 170.59 
1065468 666.41 171.05 
1042753 663.88 171.20 
1077924 665.28 171.30 
1038801 637.24 171.94 
1099309 669.43 172.03 
1081862 643.01 172.27 
1029179 650.45 172.39 
1012575 659.76 172.45 
1070980 650.88 172.49 
1083583 675.26 173.13 
1022192 631.29 173.43 
1042369 664.89 173.71 
1017142 647.98 173.86 
1090002 674.99 174.47 
1093988 635.96 174.50 
1015106 660.92 174.68 
1041695 675.42 174.71 
1096034 647.46 174.80 
1033994 635.77 175.05 
1056375 640.53 175.17 
1063061 662.17 175.20 
1037841 627.62 175.51 
1005461 642.27 176.09 
1081182 632.14 176.24 
1028796 669.13 176.27 
1064553 638.09 176.30 
1019204 656.37 176.42 
1064845 637.27 176.57 
1082215 625.98 176.61 
1062996 646.82 176.73 
1079723 656.28 176.73 
1015360 659.94 176.79 
1059219 674.53 176.91 
1019338 632.60 176.94 
1054872 659.97 176.97 
1058602 630.40 177.28 
1061552 648.16 177.37 
1017339 660.58 177.61 
1018162 631.93 177.83 
1030231 626.25 178.44 
1088024 640.96 178.68 
1063868 643.62 178.83 
1083225 674.35 179.32 
1053155 637.85 179.57 
1058715 637.82 179.84 
1048884 654.17 179.93 
1032126 667.24 180.66 
1005874 658.33 180.69 
1074628 659.76 181.03 
1046739 667.79 181.34 
1030260 656.40 181.40 
1020493 662.78 181.76 
1063926 639.47 182.04 
1090597 669.56 182.56 
1069555 654.39 182.71 
1059284 667.97 182.95 
1069136 642.15 183.35 
1008980 630.65 183.44 
1034478 660.86 183.53 
1001809 658.72 183.62 
1053691 670.04 183.87 
1096032 664.55 184.42 
1087292 667.05 184.66 
1098038 662.26 184.72 
1041056 658.75 185.06 
1066614 633.67 185.39 
1002439 644.78 185.67 
1000207 643.71 185.79 
1000589 656.62 186.16 
1097548 637.60 186.22 
1095245 627.69 186.43 
1042115 648.32 186.55 
1068555 672.88 186.61 
1001145 635.50 186.83 
1059972 661.38 187.10 
1030656 629.30 187.10 
1080934 668.43 187.16 
1099277 629.61 187.47 
1086312 634.58 187.53 
1037584 635.71 187.74 
1087159 642.82 187.93 
1038119 666.08 188.02 
1084076 640.05 188.20 
1048806 626.80 202.30 
1008682 627.23 191.93 
1007930 627.38 192.60 
1033311 627.78 202.21 
1034700 628.39 190.00 
1087457 629.58 201.08 
1000977 630.86 193.08 
1000845 631.10 188.72 
1081100 631.93 194.82 
1033039 632.69 205.26 
1056720 632.81 194.67 
1062591 634.43 197.48 
1066116 634.49 195.53 
1074983 635.41 190.19 
1044447 635.93 200.10 
1080445 635.96 200.99 
1083477 636.51 192.60 
1014688 636.72 188.84 
1039428 636.90 205.32 
1042846 637.12 196.50 
1053686 637.79 192.93 
1030034 638.37 200.29 
1006747 638.95 189.45 
1034021 639.16 200.20 
1019924 639.28 192.84 
1087143 639.34 193.94 
1020075 640.90 197.24 
1025375 641.48 192.57 
1056045 641.63 194.67 
1069217 642.46 204.62 
1008477 642.73 203.40 
1001141 642.79 202.12 
1032678 643.49 205.20 
1061038 644.81 189.21 
1008512 644.93 196.26 
1079118 645.08 195.59 
1062888 646.24 197.54 
1047527 647.52 199.98 
1051600 647.89 199.25 
1091836 648.19 202.06 
1022533 648.35 197.33 
1095465 648.59 198.67 
1022926 650.27 191.83 
1030169 650.60 200.90 
1047847 651.58 193.91 
1035207 653.11 191.93 
1066609 653.17 202.97 
1087041 653.23 194.64 
1065024 653.32 201.05 
1013861 653.69 197.02 
1009659 654.36 188.90 
1069776 654.39 202.97 
1042767 654.91 194.76 
1009355 655.03 191.47 
1019543 655.09 196.99 
1061763 655.73 194.67 
1038363 655.79 200.29 
1008306 606.35 164.06 
1004181 606.51 137.66 
1003873 607.18 182.74 
1076288 607.36 154.30 
1063780 607.57 156.56 
1009254 607.64 160.52 
1077589 608.00 182.62 
1041582 608.25 147.46 
1029065 608.31 142.40 
1066097 608.40 157.04 
1004655 608.61 138.09 
1039022 608.86 178.44 
1082662 609.28 187.07 
1009205 609.47 151.58 
1011283 609.50 173.92 
1033951 609.59 167.51 
1024652 609.59 136.72 
1014083 609.92 157.78 
1049959 610.08 177.89 
1075452 610.23 175.35 
1026330 610.44 138.15 
1050289 610.47 166.05 
1022225 610.69 168.46 
1084041 610.72 141.75 
1052929 610.90 169.01 
1063646 611.08 141.57 
1055776 611.36 168.43 
1017379 611.57 150.12 
1042536 611.60 154.11 
1039488 611.72 163.30 
1048351 611.76 137.60 
1058228 611.79 160.80 
1020543 612.06 152.16 
1074512 612.37 170.44 
1061198 612.70 146.73 
1084725 612.70 178.74 
1029093 612.85 175.78 
1038068 612.92 183.59 
1052459 612.95 171.39 
1058075 613.04 159.82 
1040647 613.07 151.25 
1033165 613.28 168.49 
1008715 613.37 175.23 
1047659 613.43 141.88 
1073195 613.86 157.17 
1071344 613.86 147.55 
1013121 613.92 166.93 
1067384 614.04 165.25 
1006119 614.07 165.13 
1076958 614.26 136.96 
1067059 614.29 171.72 
1042864 614.29 173.28 
1047408 614.69 146.70 
1083305 614.75 169.46 
1062203 615.20 184.60 
1038039 615.36 152.13 
1081420 615.39 145.69 
1008930 615.51 141.20 
1029302 616.52 136.29 
1070366 616.64 171.88 
1074478 616.85 163.76 
1009230 617.40 159.27 
1085239 617.52 148.65 
1096811 617.65 176.18 
1088190 617.68 181.58 
1036407 618.32 144.68 
1051879 618.41 158.66 
1058576 618.47 185.27 
1071243 618.62 180.05 
1051916 619.17 170.17 
1047287 619.35 148.04 
1009938 619.42 141.36 
1015939 619.60 149.99 
1052930 619.90 162.41 
1095908 619.96 168.67 
1045437 620.09 184.94 
1097416 620.51 138.52 
1081225 620.70 167.66 
1051889 620.91 182.13 
1057514 620.97 138.61 
1008876 621.19 169.65 
1013314 621.31 149.23 
1070789 621.43 169.80 
1015829 621.52 156.46 
1077262 621.58 139.80 
1070393 621.58 167.60 
1052502 621.92 173.19 
1086573 621.95 151.00 
1012520 622.65 185.67 
1059336 622.68 139.13 
1046290 622.68 138.82 
1050440 622.68 162.35 
1048423 622.99 184.57 
1022637 623.14 185.09 
1080796 623.35 138.82 
1025055 623.35 150.97 
1014252 623.38 178.01 
1034220 623.60 161.25 
1025475 623.78 166.11 
1071582 624.18 182.10 
1044021 624.30 171.63 
1000920 624.51 177.67 
1045048 624.57 147.03 
1036070 624.60 155.24 
1056295 624.63 150.05 
1061246 624.73 162.54 
1056000 624.94 159.91 
1033612 606.41 191.93 
1019664 606.69 199.10 
1019917 606.84 187.93 
1066070 607.79 195.40 
1099586 608.98 204.04 
1086747 609.47 197.88 
1006335 609.71 196.50 
1047149 610.05 203.74 
1022941 610.29 199.28 
1083406 610.90 193.36 
1046628 611.72 200.04 
1029601 612.67 204.47 
1050007 612.73 204.62 
1014858 612.85 195.80 
1051673 613.62 191.77 
1094479 613.89 195.28 
1037704 613.95 202.30 
1057624 614.53 198.18 
1014063 615.36 195.16 
1021316 617.65 189.70 
1093419 617.74 196.04 
1098525 618.26 201.57 
1051048 618.44 196.96 
1044883 619.05 204.65 
1072857 619.26 188.20 
1021940 619.87 196.11 
1013328 619.90 193.02 
1050494 620.06 201.45 
1085172 620.18 191.10 
1032761 620.24 194.37 
1074993 620.33 204.93 
1004431 621.31 198.39 
1061924 621.98 187.29 
1030961 622.53 203.25 
1060580 623.84 197.51 
1033749 624.42 188.23 
1088789 624.76 204.56 
1000195 624.94 189.30 
1071629 625.18 190.00 
1029642 625.64 187.62 
Complementary Objects:
Statistics
pload:	 8	pwrite:	 0	cload:	 0	cwrite:	 0	acctime:	 0.000000	time: 0.026000

Traditional Nearest Neighbor Search 
Point: (209.15,646.02)
Items: 54
Result Objects:
1066173 208.59 646.27 
1056439 209.96 644.71 
1010767 209.87 647.83 
1035153 207.24 646.91 
1047681 206.70 644.13 
1017844 209.26 642.82 
1047052 208.25 642.36 
1011068 205.41 649.66 
1058336 214.97 645.20 
1074175 203.19 644.84 
1045459 207.12 640.26 
1097327 204.59 641.66 
1049649 210.78 639.89 
1014604 203.98 650.12 
1063659 215.03 649.20 
1062405 209.29 653.08 
1051825 215.21 642.40 
1086310 206.24 639.40 
1015128 215.12 641.08 
1084544 207.24 638.43 
1018744 203.37 651.67 
1027760 217.25 648.80 
1072697 217.71 643.16 
1039634 216.86 650.76 
1089043 209.50 655.09 
1042933 199.95 645.75 
1083711 203.80 638.37 
1094125 217.93 649.54 
1066087 208.59 655.52 
1023803 200.62 641.75 
1053354 214.94 654.08 
1015411 200.78 640.38 
1026465 218.66 650.09 
1013527 202.58 654.24 
1019093 202.70 637.70 
1069634 202.58 654.51 
1080855 219.67 643.74 
1070178 201.60 653.78 
1012734 199.04 650.27 
1049110 219.97 649.78 
1010516 198.33 649.84 
1043400 220.76 647.52 
1067860 198.94 640.23 
1034162 198.61 652.16 
1089149 207.67 658.20 
1042474 216.49 636.11 
1074040 219.79 639.53 
1029562 221.56 648.47 
1052356 219.54 638.67 
1061043 215.73 635.10 
1009618 196.29 647.25 
1045121 214.32 657.93 
1014877 222.23 646.76 
1012639 196.53 649.99 
Complementary Objects:
Statistics
pload:	 4	pwrite:	 0	cload:	 0	cwrite:	 0	acctime:	 0.000000	time: 0.025000

Traditional Window Search 
Lower Point: (575.78,420.75)
Upper Point: (664.77,509.74)
Result Objects:
1012114 659.97 505.13 
1006740 660.13 509.40 
1054003 660.80 504.12 
1036371 662.38 507.97 
1003052 662.51 503.51 
1001823 663.76 509.52 
1000125 638.52 504.43 
1009066 639.31 504.73 
1049877 646.33 508.97 
1049219 647.40 504.61 
1019500 648.35 507.51 
1044927 648.74 504.85 
1084529 653.17 509.12 
1015098 653.84 502.87 
1017211 656.25 502.99 
1058775 657.41 506.68 
1084726 658.45 503.85 
1090169 658.51 504.43 
1032597 595.70 505.74 
1083156 596.80 503.66 
1016404 601.38 506.81 
1077378 602.78 503.72 
1039028 604.13 503.36 
1044951 606.11 506.81 
1091660 607.12 508.33 
1047356 612.06 506.81 
1037950 612.43 503.45 
1060641 613.49 507.90 
1093473 614.81 503.08 
1072095 615.42 506.71 
1062506 615.48 504.58 
1048391 617.22 503.60 
1038339 620.36 505.10 
1037936 620.64 508.48 
1024675 622.16 508.12 
1072860 622.99 509.40 
1016017 623.50 507.81 
1075149 624.08 504.30 
1073259 624.73 507.42 
1034075 624.91 507.57 
1027546 625.31 503.45 
1088376 577.06 503.27 
1028589 577.24 509.09 
1032342 577.61 505.16 
1043325 578.34 506.44 
1082086 581.15 507.72 
1025469 582.18 506.23 
1053987 582.95 505.28 
